Index;Year;Rank_Order;LocID;Location;Notes;ISO3_Code;ISO2_Code;City_Code;City_Name;Capital;PWCent_Latitude;PWCent_Longitude;Population;Pop_plausibility;Land_area_km2;Built-up_area_km2
1466;2045;66;152;Chile;;CHL;CL;2380;Santiago;1;-33,50;-70,66;6.977;Moderate;846;295
1467;2045;67;818;Egypt;;EGY;EG;7397;Luxor;0;25,69;32,63;6.884;Low;466;79
1468;2045;68;156;China;5;CHN;CN;11800;Chaozhou;0;23,70;116,24;6.851;High;1284;339
1469;2045;69;706;Somalia;;SOM;SO;3197;Muqdisho (Mogadishu);1;2,06;45,33;6.633;Low;270;96
1470;2045;70;360;Indonesia;;IDN;ID;7728;Surabaya;0;-7,39;112,68;6.521;High;1290;295
1471;2045;71;784;United Arab Emirates;;ARE;AE;865;Dubai;0;25,23;55,34;6.508;Moderate;997;307
1472;2045;72;156;China;5;CHN;CN;11254;Nanjing;0;32,03;118,78;6.484;High;711;182
1473;2045;73;156;China;5;CHN;CN;10474;Wuhan;0;30,57;114,29;6.468;High;689;161
1474;2045;74;392;Japan;;JPN;JP;5245;Nagoya;0;35,16;136,93;6.460;Moderate;1863;574
1475;2045;75;586;Pakistan;;PAK;PK;7017;Isl?m?b?d;1;33,61;73,06;6.360;High;672;222
1476;2045;76;156;China;5;CHN;CN;8833;Chongqing;0;29,54;106,52;6.308;Moderate;515;122
1477;2045;77;566;Nigeria;;NGA;NG;7369;Owerri;0;5,70;7,04;6.224;Moderate;1534;349
1478;2045;78;566;Nigeria;;NGA;NG;8435;Kano;0;11,98;8,51;6.132;High;635;194
1479;2045;79;760;Syrian Arab Republic;;SYR;SY;1404;Dimashq (Damascus);1;33,50;36,31;6.106;Moderate;528;151
1480;2045;80;124;Canada;;CAN;CA;2925;Toronto;0;43,73;-79,48;6.081;High;1442;441
1481;2045;81;104;Myanmar;;MMR;MM;5433;Yangon;0;16,86;96,14;6.033;High;538;157
1482;2045;82;120;Cameroon;;CMR;CM;813;Douala;0;4,05;9,74;5.995;High;352;124
1483;2045;83;894;Zambia;;ZMB;ZM;1498;Lusaka;1;-15,40;28,29;5.937;High;639;189
1484;2045;84;710;South Africa;;ZAF;ZA;413;Cape Town;1;-33,98;18,60;5.844;High;797;261
1485;2045;85;50;Bangladesh;;BGD;BD;7537;Chattogram;0;22,38;91,81;5.822;Moderate;635;111
1486;2045;86;356;India;;IND;IN;9765;Kochi;0;9,94;76,33;5.799;High;1415;276
1487;2045;87;144;Sri Lanka;;LKA;LK;615;Sri Jayawardenepura Kotte - Colombo;1;6,92;79,93;5.786;Moderate;1471;351
1488;2045;88;364;Iran (Islamic Republic of);;IRN;IR;7072;Mashhad;0;36,34;59,49;5.660;Moderate;495;124
1489;2045;89;50;Bangladesh;;BGD;BD;6158;Savar;0;23,94;90,23;5.660;High;1076;178
1490;2045;90;724;Spain;25;ESP;ES;3440;Madrid;1;40,41;-3,71;5.629;Moderate;652;182
1491;2045;91;356;India;;IND;IN;9717;Lucknow;0;26,86;80,96;5.627;High;576;163
1492;2045;92;450;Madagascar;;MDG;MG;1961;Antananarivo;1;-18,86;47,53;5.618;Moderate;644;122
1493;2045;93;682;Saudi Arabia;;SAU;SA;1086;Jeddah;0;21,52;39,22;5.520;Moderate;834;244
1494;2045;94;156;China;5;CHN;CN;6602;Chengdu;0;30,67;104,04;5.420;Moderate;816;226
1495;2045;95;887;Yemen;;YEM;YE;4328;?an'?' (Sana'a);1;15,36;44,20;5.362;Moderate;303;98
1496;2045;96;178;Congo;;COG;CG;554;Brazzaville;1;-4,24;15,25;5.311;Moderate;334;118
1497;2045;97;288;Ghana;;GHA;GH;1468;Kumasi;0;6,69;-1,61;5.272;Moderate;561;197
1498;2045;98;840;United States of America;32;USA;US;6237;Houston;0;29,77;-95,45;5.233;High;1820;471
1499;2045;99;156;China;5;CHN;CN;10098;Shenyang;0;41,80;123,39;5.222;High;462;157
1500;2045;100;702;Singapore;;SGP;SG;165;Singapore;1;1,35;103,84;5.191;Low;385;166
1501;2050;1;50;Bangladesh;;BGD;BD;6249;Dhaka;1;23,65;90,63;52.123;Moderate;9165;1.100
1502;2050;2;360;Indonesia;;IDN;ID;5590;Jakarta;1;-6,33;106,82;51.784;Moderate;5860;2.004
1503;2050;3;156;China;5;CHN;CN;11738;Shanghai;0;31,21;121,44;34.912;High;3495;1.209
1504;2050;4;356;India;;IND;IN;8364;New Delhi;1;28,62;77,22;33.891;High;2291;785
1505;2050;5;586;Pakistan;;PAK;PK;2578;Karachi;0;24,90;67,07;32.593;Low;1133;403
1506;2050;6;818;Egypt;;EGY;EG;4435;Al-Qahirah (Cairo);1;30,07;31,25;32.366;Moderate;2106;676
1507;2050;7;392;Japan;;JPN;JP;6030;T?ky? (Tokyo);1;35,67;139,66;30.658;High;5038;1.637
1508;2050;8;156;China;5;CHN;CN;11306;Guangzhou;0;23,01;113,42;29.243;High;4833;1.616
1509;2050;9;608;Philippines;;PHL;PH;2369;Manila;1;14,58;121,02;27.120;High;2669;786
1510;2050;10;356;India;;IND;IN;11821;Kolkata;0;22,57;88,35;23.768;High;2577;532
1511;2050;11;356;India;;IND;IN;7945;Mumbai;0;19,13;72,89;23.059;Moderate;843;232
1512;2050;12;410;Republic of Korea;;KOR;KR;332;Seoul;1;37,49;126,95;21.225;Moderate;2259;663
1513;2050;13;764;Thailand;;THA;TH;2286;Krung Thep Maha Nakhon (Bangkok);1;13,76;100,55;20.462;High;2911;893
1514;2050;14;586;Pakistan;;PAK;PK;8021;Lahore;0;31,54;74,28;20.388;Moderate;1255;448
1515;2050;15;24;Angola;;AGO;AO;939;Luanda;1;-8,90;13,31;20.286;Moderate;1374;520
1516;2050;16;76;Brazil;;BRA;BR;7303;São Paulo;0;-23,58;-46,60;18.217;High;2069;811
1517;2050;17;156;China;5;CHN;CN;9020;Beijing;1;39,93;116,38;18.004;High;1948;638
1518;2050;18;484;Mexico;;MEX;MX;5439;Ciudad de México (Mexico City);1;19,45;-99,10;17.679;High;2117;723
1519;2050;19;704;Viet Nam;;VNM;VN;5435;Ho Chi Minh City;0;10,83;106,70;17.201;High;1790;577
1520;2050;20;792;Türkiye;;TUR;TR;2626;Istanbul;0;41,01;28,99;16.303;Moderate;1344;470
1521;2050;21;566;Nigeria;;NGA;NG;1265;Lagos;0;6,57;3,31;16.180;Moderate;1403;649
1522;2050;22;643;Russian Federation;;RUS;RU;2485;Moskva (Moscow);1;55,75;37,64;15.522;Moderate;1632;444
1523;2050;23;156;China;5;CHN;CN;11478;Shenzhen;0;22,66;114,01;14.661;High;1565;486
1524;2050;24;356;India;;IND;IN;9949;Bengaluru;0;13,02;77,56;14.258;Moderate;777;251
1525;2050;25;32;Argentina;;ARG;AR;4459;Buenos Aires;1;-34,65;-58,52;14.236;Moderate;2212;866
1526;2050;26;840;United States of America;32;USA;US;1725;Los Angeles;0;33,98;-118,08;13.862;Moderate;3959;1.473
1527;2050;27;356;India;;IND;IN;11027;Hajipur;0;25,83;85,54;13.695;High;3803;421
1528;2050;28;840;United States of America;32;USA;US;8354;New York City;0;40,74;-73,94;13.225;High;2644;769
1529;2050;29;180;Democratic Republic of the Congo;;COD;CD;1854;Kinshasa;1;-4,39;15,33;13.211;Moderate;590;224
1530;2050;30;834;United Republic of Tanzania;3;TZA;TZ;3566;Dar es Salaam;1;-6,83;39,21;13.160;High;1274;378
1531;2050;31;170;Colombia;;COL;CO;3883;Bogotá;1;4,65;-74,12;12.478;Moderate;708;264
1532;2050;32;604;Peru;;PER;PE;1987;Lima;1;-12,04;-77,00;12.358;High;1223;452
1533;2050;33;826;United Kingdom;21;GBR;GB;5938;London;1;51,51;-0,13;11.869;Moderate;1781;583
1534;2050;34;356;India;;IND;IN;10747;Chennai;0;13,04;80,19;11.757;High;1109;326
1535;2050;35;231;Ethiopia;;ETH;ET;6353;?d?s ?beba (Addis Ababa);1;9,00;38,75;10.783;Moderate;759;247
1536;2050;36;458;Malaysia;9;MYS;MY;1629;Kuala Lumpur;1;3,10;101,64;10.627;High;1479;486
1537;2050;37;392;Japan;;JPN;JP;4490;Osaka;0;34,72;135,48;10.449;High;2147;663
1538;2050;38;384;Côte d'Ivoire;;CIV;CI;3439;Abidjan;1;5,36;-4,02;9.775;High;659;250
1539;2050;39;360;Indonesia;;IDN;ID;5991;Bandung;0;-6,93;107,63;9.747;Moderate;1126;328
1540;2050;40;156;China;5;CHN;CN;11700;Hangzhou;0;30,22;120,29;9.625;Moderate;2062;679
1541;2050;41;356;India;;IND;IN;9913;Hyderabad;0;17,42;78,48;9.546;Moderate;919;318
1542;2050;42;364;Iran (Islamic Republic of);;IRN;IR;5264;Tehr?n (Tehran);1;35,69;51,35;9.499;High;841;336
1543;2050;43;729;Sudan;;SDN;SD;4325;Al-Khar??m (Khartoum);1;15,61;32,51;9.444;High;1251;383
1544;2050;44;250;France;26;FRA;FR;2994;Paris;1;48,85;2,36;9.326;High;1382;418
1545;2050;45;76;Brazil;;BRA;BR;7935;Rio de Janeiro;0;-22,85;-43,37;9.300;High;1266;417
1546;2050;46;682;Saudi Arabia;;SAU;SA;2961;Ar-Riy?? (Riyadh);1;24,69;46,73;9.153;Moderate;1327;490
1547;2050;47;818;Egypt;;EGY;EG;275;Alexandria;0;31,19;29,96;9.023;Moderate;782;191
1548;2050;48;710;South Africa;;ZAF;ZA;3664;Johannesburg;0;-26,22;28,02;8.916;Moderate;1624;548
1549;2050;49;566;Nigeria;;NGA;NG;7330;Onitsha;0;6,06;6,93;8.681;High;1300;385
1550;2050;50;120;Cameroon;;CMR;CM;2324;Yaoundé;1;3,84;11,52;8.661;Moderate;542;160
1551;2050;51;404;Kenya;;KEN;KE;2033;Nairobi;1;-1,26;36,84;8.515;High;893;229
1552;2050;52;400;Jordan;;JOR;JO;850;Amm?n (Amman);1;31,98;35,96;8.393;High;717;239
1553;2050;53;356;India;;IND;IN;6408;Ahmedabad;0;23,02;72,60;8.236;High;412;152
1554;2050;54;158;China, Taiwan Province of China;8;TWN;TW;12128;Taipei;1;25,02;121,46;8.177;Moderate;921;255
1555;2050;55;356;India;;IND;IN;7233;Surat;0;21,17;72,76;8.049;Moderate;308;87
1556;2050;56;4;Afghanistan;;AFG;AF;4703;K?bul (Kabul);1;34,53;69,15;8.003;Moderate;493;137
1557;2050;57;800;Uganda;;UGA;UG;1866;Kampala;1;0,32;32,57;7.894;High;1155;312
1558;2050;58;356;India;;IND;IN;8616;Pune;0;18,53;73,87;7.742;High;672;233
1559;2050;59;156;China;5;CHN;CN;9414;Tianjin;0;39,13;117,19;7.645;High;597;199
1560;2050;60;466;Mali;;MLI;ML;374;Bamako;1;12,62;-7,98;7.640;High;786;250
1561;2050;61;156;China;5;CHN;CN;11632;Suzhou;0;31,31;120,70;7.639;High;1220;334
1562;2050;62;818;Egypt;;EGY;EG;7397;Luxor;0;25,69;32,64;7.570;Low;477;92
1563;2050;63;368;Iraq;;IRQ;IQ;3303;Baghd?d (Baghdad);1;33,34;44,39;7.465;High;835;285
1564;2050;64;586;Pakistan;;PAK;PK;7724;Faisalabad;0;31,42;73,09;7.311;Moderate;432;138
1565;2050;65;288;Ghana;;GHA;GH;3336;Accra;1;5,61;-0,21;7.231;Low;1270;496
1566;2050;66;706;Somalia;;SOM;SO;3197;Muqdisho (Mogadishu);1;2,06;45,32;7.195;Low;291;110
1567;2050;67;356;India;;IND;IN;9587;Kozhikode;0;11,16;75,92;7.104;Moderate;1251;144
1568;2050;68;152;Chile;;CHL;CL;2380;Santiago;1;-33,50;-70,66;6.931;Moderate;847;304
1569;2050;69;784;United Arab Emirates;;ARE;AE;865;Dubai;0;25,23;55,34;6.852;Moderate;1032;327
1570;2050;70;156;China;5;CHN;CN;11800;Chaozhou;0;23,70;116,24;6.837;High;1300;362
1571;2050;71;566;Nigeria;;NGA;NG;7369;Owerri;0;5,70;7,04;6.805;Moderate;1595;397
1572;2050;72;586;Pakistan;;PAK;PK;7017;Isl?m?b?d;1;33,61;73,06;6.678;High;702;241
1573;2050;73;894;Zambia;;ZMB;ZM;1498;Lusaka;1;-15,40;28,29;6.550;High;704;211
1574;2050;74;120;Cameroon;;CMR;CM;813;Douala;0;4,05;9,74;6.449;Moderate;364;134
1575;2050;75;566;Nigeria;;NGA;NG;8435;Kano;0;11,98;8,51;6.362;High;654;210
1576;2050;76;360;Indonesia;;IDN;ID;7728;Surabaya;0;-7,38;112,68;6.343;High;1276;298
1577;2050;77;760;Syrian Arab Republic;;SYR;SY;1404;Dimashq (Damascus);1;33,50;36,31;6.336;Moderate;536;164
1578;2050;78;156;China;5;CHN;CN;11254;Nanjing;0;32,03;118,78;6.317;High;692;182
1579;2050;79;392;Japan;;JPN;JP;5245;Nagoya;0;35,16;136,93;6.293;Moderate;1844;569
1580;2050;80;124;Canada;;CAN;CA;2925;Toronto;0;43,73;-79,48;6.169;High;1456;453
1581;2050;81;156;China;5;CHN;CN;10474;Wuhan;0;30,57;114,29;6.157;High;659;156
1582;2050;82;710;South Africa;;ZAF;ZA;413;Cape Town;1;-33,98;18,60;6.127;High;820;277
1583;2050;83;156;China;5;CHN;CN;8833;Chongqing;0;29,54;106,52;6.080;Moderate;509;122
1584;2050;84;104;Myanmar;;MMR;MM;5433;Yangon;0;16,86;96,14;6.050;High;538;168
1585;2050;85;450;Madagascar;;MDG;MG;1961;Antananarivo;1;-18,86;47,53;6.009;Moderate;670;136
1586;2050;86;50;Bangladesh;;BGD;BD;6158;Savar;0;23,94;90,23;5.987;High;1094;203
1587;2050;87;50;Bangladesh;;BGD;BD;7537;Chattogram;0;22,38;91,81;5.938;Moderate;651;123
1588;2050;88;356;India;;IND;IN;9765;Kochi;0;9,94;76,33;5.844;High;1419;297
1589;2050;89;144;Sri Lanka;;LKA;LK;615;Sri Jayawardenepura Kotte - Colombo;1;6,92;79,93;5.816;Moderate;1473;373
1590;2050;90;682;Saudi Arabia;;SAU;SA;1086;Jeddah;0;21,52;39,22;5.785;Moderate;861;261
1591;2050;91;178;Congo;;COG;CG;554;Brazzaville;1;-4,24;15,25;5.730;Moderate;349;129
1592;2050;92;356;India;;IND;IN;9717;Lucknow;0;26,86;80,96;5.690;High;587;174
1593;2050;93;364;Iran (Islamic Republic of);;IRN;IR;7072;Mashhad;0;36,34;59,49;5.670;Moderate;498;131
1594;2050;94;887;Yemen;;YEM;YE;4328;?an'?' (Sana'a);1;15,36;44,20;5.665;Moderate;322;110
1595;2050;95;724;Spain;25;ESP;ES;3440;Madrid;1;40,40;-3,71;5.589;Moderate;653;186
1596;2050;96;840;United States of America;32;USA;US;6237;Houston;0;29,77;-95,45;5.480;High;1848;489
1597;2050;97;288;Ghana;;GHA;GH;1468;Kumasi;0;6,69;-1,61;5.449;Moderate;578;210
1598;2050;98;686;Senegal;;SEN;SN;33;Dakar;1;14,74;-17,38;5.362;High;344;130
1599;2050;99;586;Pakistan;;PAK;PK;4408;Peshawar;0;33,99;71,53;5.329;High;771;185
1600;2050;100;414;Kuwait;;KWT;KW;305;Al Kuwayt (Kuwait City);1;29,28;48,00;5.326;Low;587;216
